datetime,average,volume
1324854000,4.04,89435.39
1324940400,4.02,31427.07
1325026800,4.14,34619.22
1325113200,4.22,53844.05
1325199600,4.19,41730.95
1325286000,4.6,131056.91
1325372400,5.1,109715.97
1325458800,5.21,69590.26
1325545200,4.95,126201.41
1325631600,5.25,132302.61
1325718000,6.2,184803.98
1325804400,6.79,220874.48
1325890800,6.72,48824.63
1325977200,7.03,59204.52
1326063600,6.47,149622.35
1326150000,6.4,110797.84
1326236400,6.81,100713.58
1326322800,6.74,141157.89
1326409200,6.61,61030.15
1326495600,6.59,142982.47
1326582000,6.9,62699
1326668400,6.83,123869.49
1326754800,6.04,214178.93
1326841200,5.98,227363.99
1326927600,6.18,115458.7
1327014000,6.44,67356.71
1327100400,6.29,65100.95
1327186800,6.29,45282.24
1327273200,6.29,18596.26
1327359600,6.3,36081.52
1327446000,5.88,133966.24
1327532400,5.59,124483.63
1327618800,5.29,117072.29
1327705200,5.57,90550.07
1327791600,5.48,47093.57
1327878000,5.51,42757.95
1327964400,5.53,49164.86
1328050800,5.82,116746.22
1328137200,6.03,55553.16
1328223600,5.92,60462.79
1328310000,5.92,21085.53
1328396400,5.68,121375.76
1328482800,5.55,90794.3
1328569200,5.62,73672.9
1328655600,5.64,239256.37
1328742000,5.75,91046.61
1328828400,5.87,40471.4
1328914800,5.7,70863.96
1329001200,5.6,83126.79
1329087600,5.34,171158.03
1329174000,4.7,299210.01
1329260400,4.58,162859.25
1329346800,4.19,167515.15
1329433200,4.46,137178.35
1329519600,4.27,71150.88
1329606000,4.35,63161.55
1329692400,4.37,39136.55
1329778800,4.31,53194.52
1329865200,4.44,105451.97
1329951600,4.82,166366.72
1330038000,4.97,91451.54
1330124400,4.88,86781.01
1330210800,4.95,71192.69
1330297200,4.93,31086.06
1330383600,4.87,64203.91
1330470000,4.82,28961.23
1330556400,4.92,46227.35
1330642800,4.69,131794.73
1330729200,4.67,41061.89
1330815600,4.8,59641.4
1330902000,4.93,68645.8
1330988400,4.97,46425.13
1331074800,4.92,48072.34
1331161200,4.87,59191.1
1331247600,4.89,34399.55
1331334000,4.8,29747.44
1331420400,4.89,44034.84
1331506800,4.87,24334.29
1331593200,5.15,131788.79
1331679600,5.35,66557.18
1331766000,5.3,44431.88
1331852400,5.33,34279.84
1331938800,5.31,40292.56
1332025200,5.22,26124.69
1332111600,4.88,191687.46
1332198000,4.79,68414.9
1332284400,4.81,48284.29
1332370800,4.75,62474.51
1332457200,4.69,56575.33
1332543600,4.65,40124.4
1332630000,4.5,73543.36
1332712800,4.64,72253.66
1332799200,4.66,77518.59
1332885600,4.79,39295.33
1332972000,4.73,43595.84
1333058400,4.77,44664.89
1333144800,4.88,37531.15
1333231200,4.78,38084.05
1333317600,4.92,87369.1
1333404000,4.9,80447.8
1333490400,4.91,57336.28
1333576800,4.9,38277.52
1333663200,4.93,62942.73
1333749600,4.8,84456.12
1333836000,4.71,44932.46
1333922400,4.75,43886.22
1334008800,4.8,61971.73
1334095200,4.88,71299.88
1334181600,4.86,56477.15
1334268000,4.85,102566.45
1334354400,4.97,68489.72
1334440800,4.92,34633.22
1334527200,4.91,42116.87
1334613600,4.95,33894.46
1334700000,5.07,86727.91
1334786400,5.13,56162.11
1334872800,5.22,111485.44
1334959200,5.27,63914.19
1335045600,5.18,39302.21
1335132000,5.12,54538.37
1335218400,5.06,81969.36
1335304800,5.12,39131.01
1335391200,5.07,64780.5
1335477600,5.07,28907.87
1335564000,4.96,95364.25
1335650400,4.94,23229.31
1335736800,4.94,59158.68
1335823200,4.96,38468
1335909600,5.07,104859.74
1335996000,5.08,40204.15
1336082400,5.11,48139.82
1336168800,5.04,24771.14
1336255200,5.04,23482.3
1336341600,5.03,50476.44
1336428000,5.02,72979.72
1336514400,5.04,44314.25
1336600800,4.95,78061.25
1336687200,4.92,70556.8
1336773600,4.94,25803.42
1336860000,4.95,16229.36
1336946400,4.98,57834.77
1337032800,4.99,54264.45
1337119200,5.06,75923.36
1337205600,5.07,30047.27
1337292000,5.09,57383.59
1337378400,5.09,26725.79
1337464800,5.1,21998.3
1337551200,5.07,44937.69
1337637600,5.07,49853.61
1337724000,5.12,58979.29
1337810400,5.11,32712.16
1337896800,5.1,29328.53
1337983200,5.09,23228.41
1338069600,5.08,21810.05
1338156000,5.11,32343.98
1338242400,5.1,66644.92
1338328800,5.13,44846.12
1338415200,5.15,44661.34
1338501600,5.23,50232.96
1338588000,5.21,20113.96
1338674400,5.19,16266.07
1338760800,5.23,54323.51
1338847200,5.38,90656.65
1338933600,5.43,45219.39
1339020000,5.49,54470.68
1339106400,5.61,61181.09
1339192800,5.57,44492.86
1339279200,5.46,32005.42
1339365600,5.49,47167.89
1339452000,5.62,93311.58
1339538400,5.85,64507.92
1339624800,5.88,44520.73
1339711200,6.1,73004.44
1339797600,6.45,90218.81
1339884000,6.31,54035.76
1339970400,6.26,51429.69
1340056800,6.43,48431.62
1340143200,6.6,71171.79
1340229600,6.68,54898.3
1340316000,6.58,60850.21
1340402400,6.48,25262.29
1340488800,6.38,40691.77
1340575200,6.3,71616.14
1340661600,6.38,57115.29
1340748000,6.52,58209.52
1340834400,6.56,49106.69
1340920800,6.59,38683.2
1341007200,6.64,27561.15
1341093600,6.6,25330.1
1341180000,6.68,43933.47
1341266400,6.55,76599.93
1341352800,6.5,38970.5
1341439200,6.64,50333.45
1341525600,6.63,47667.23
1341612000,6.76,42251.16
1341698400,6.77,21116.88
1341784800,6.86,73697.58
1341871200,7.09,77769.99
1341957600,7.1,44687.51
1342044000,7.28,70243.04
1342130400,7.63,69318.06
1342216800,7.59,17583.27
1342303200,7.57,29043.65
1342389600,8.05,111331.33
1342476000,8.33,219914.13
1342562400,9,115863.21
1342648800,9.08,53925.27
1342735200,8.2,159917.65
1342821600,8.87,144540.61
1342908000,8.61,32479.96
1342994400,8.46,156081.22
1343080800,8.61,45954.35
1343167200,8.58,69053.13
1343253600,8.75,35892.42
1343340000,8.88,28979.01
1343426400,8.85,18784.9
1343512800,8.76,13047.72
1343599200,8.92,58025.42
1343685600,9.24,72372.2
1343772000,9.4,77790.61
1343858400,10.1,133500.85
1343944800,10.71,68492.76
1344031200,10.99,56356.48
1344117600,10.6,74893.19
1344204000,10.87,58822.31
1344290400,10.81,49110.5
1344376800,11.01,36054.13
1344463200,11.32,110042.08
1344549600,11.37,73648.72
1344636000,11.49,23214.23
1344722400,11.62,33231.76
1344808800,11.75,64277.98
1344895200,12.08,48977.86
1344981600,12.6,63282.19
1345068000,13.22,103915.27
1345154400,13.31,235650.61
1345240800,11.86,92818.45
1345327200,9.09,249729.48
1345413600,9.51,204044.64
1345500000,10.03,78668.01
1345586400,9.91,78584.19
1345672800,10,60424.94
1345759200,10.26,98993.86
1345845600,10.44,42241.23
1345932000,10.55,28418.87
1346018400,11.18,185233.96
1346104800,10.89,63646.47
1346191200,10.84,59451.87
1346277600,10.75,33838.4
1346364000,10.19,72571.66
1346450400,9.99,25437.8
1346536800,10.04,27734.48
1346623200,10.34,25474.93
1346709600,10.3,38972.25
1346796000,10.73,65899.54
1346882400,10.94,74206.45
1346968800,11.1,39152.61
1347055200,10.97,28322.97
1347141600,11.03,16380.47
1347228000,11.03,47204.29
1347314400,11.08,75121.59
1347400800,11.19,64111.18
1347487200,11.33,24141.76
1347573600,11.56,48362.47
1347660000,11.69,17872.55
1347746400,11.86,33453.18
1347832800,11.86,32445.04
1347919200,12.03,48650.96
1348005600,12.39,46488.63
1348092000,12.47,36550.42
1348178400,12.26,39632.85
1348264800,12.2,16883.95
1348351200,11.99,43087.01
1348437600,12.06,34894
1348524000,12.06,26572.57
1348610400,12.19,28237.39
1348696800,12.27,25350.73
1348783200,12.3,32460.78
1348869600,12.36,20366.46
1348956000,12.35,8988.13
1349042400,12.28,34870.12
1349128800,12.56,64776.82
1349215200,12.75,45955.38
1349301600,12.84,45182.37
1349388000,12.68,38600.62
1349474400,12.56,27373.05
1349560800,12.01,69334.49
1349647200,11.25,104904.54
1349733600,11.97,51277.94
1349820000,12.01,34123.19
1349906400,12,24797.92
1349992800,12.03,24497.5
1350079200,11.88,17933.5
1350165600,11.82,25397.74
1350252000,11.68,33192.16
1350338400,11.78,43937.75
1350424800,11.83,28917.74
1350511200,11.85,25350.12
1350597600,11.73,35461.38
1350684000,11.69,25415.8
1350770400,11.61,13272.01
1350856800,11.65,44351.68
1350943200,11.69,61934.65
1351029600,11.62,27142.88
1351116000,11.02,92861.45
1351202400,10.28,106642.45
1351288800,10.35,51384.62
1351375200,10.53,25587.27
1351465200,10.61,44750.23
1351551600,10.7,33111.96
1351638000,10.99,46251.5
1351724400,10.92,55264.75
1351810800,10.54,32224.55
1351897200,10.48,23415.75
1351983600,10.55,24983.78
1352070000,10.63,34120.42
1352156400,10.76,33778.21
1352242800,10.92,39218.3
1352329200,10.85,33039.05
1352415600,10.81,19607.82
1352502000,10.83,15512.98
1352588400,10.72,17455
1352674800,10.93,47678.8
1352761200,10.95,22279.24
1352847600,10.93,27473.31
1352934000,11.04,37641.72
1353020400,11.44,71109.72
1353106800,11.64,22861.43
1353193200,11.68,19002.6
1353279600,11.67,34362.57
1353366000,11.68,31729.4
1353452400,11.69,24904.22
1353538800,12.03,72827.06
1353625200,12.25,23456.66
1353711600,12.34,22289.96
1353798000,12.46,27182.54
1353884400,12.34,42345.29
1353970800,12.07,42522.06
1354057200,12.25,37384.25
1354143600,12.39,33220.13
1354230000,12.51,29914.19
1354316400,12.53,18864.06
1354402800,12.51,17544.52
1354489200,12.52,35479.17
1354575600,12.98,72189.04
1354662000,13.25,35903
1354748400,13.37,53775.91
1354834800,13.32,42176.21
1354921200,13.43,15035.46
1355007600,13.22,31278.72
1355094000,13.36,34636.18
1355180400,13.47,32268.06
1355266800,13.57,43791.71
1355353200,13.62,31077.61
1355439600,13.57,77911.06
1355526000,13.51,17542.09
1355612400,13.35,46291.31
1355698800,13.18,73051.61
1355785200,13.2,29564
1355871600,13.34,47991.84
1355958000,13.45,41102.42
1356044400,13.45,31065.18
1356130800,13.36,18573.4
1356217200,13.21,25849.15
1356303600,13.34,19562.39
1356390000,13.29,15642.04
1356476400,13.3,19006.14
1356562800,13.32,24556.32
1356649200,13.38,30944.49
1356735600,13.47,27808.65
1356822000,13.41,13857.1
1356908400,13.44,17896.89
1356994800,13.31,31853.98
1357081200,13.29,20312.5
1357167600,13.32,22633.92
1357254000,13.38,34171.37
1357340400,13.38,27169.79
1357426800,13.42,14226.85
1357513200,13.44,32428.79
1357599600,13.66,52160.01
1357686000,13.69,35185.69
1357772400,14.02,60055.16
1357858800,14.1,44371.21
1357945200,14.15,30051.71
1358031600,14.09,41193.78
1358118000,14.19,28206.93
1358204400,14.19,58576.77
1358290800,14.49,53760.72
1358377200,15.14,73812.04
1358463600,15.64,65803.2
1358550000,15.45,37437.3
1358636400,15.67,30272.25
1358722800,16.35,75081.41
1358809200,17.13,68353.86
1358895600,17.2,58029.56
1358982000,17.77,196388.19
1359068400,16.69,89204.88
1359154800,17.13,39107.78
1359241200,17.57,30029.41
1359327600,18.29,66002.95
1359414000,19.14,98623.96
1359500400,19.43,50809.65
1359586800,20.53,110063.46
1359673200,20.7,56241.42
1359759600,19.48,88436.87
1359846000,20.22,39662.34
1359932400,20.41,58735.06
1360018800,20.53,33855.04
1360105200,21.04,59688.86
1360191600,21.55,73905.38
1360278000,22.4,53216.59
1360364400,23.19,42377.2
1360450800,23.41,60795.35
1360537200,24.04,35954.71
1360623600,25.06,86860.84
1360710000,25.47,97711.36
1360796400,25.41,162321.04
1360882800,26.95,58499.74
1360969200,27.07,24540.34
1361055600,26.38,87142.75
1361142000,26.73,34429.7
1361228400,28.18,112747.46
1361314800,29.47,42609.44
1361401200,29.68,40153.53
1361487600,30.44,76379.26
1361574000,28.97,80200.86
1361660400,29.75,26618.85
1361746800,30.04,29653.38
1361833200,30.95,49485.72
1361919600,31.08,37887.46
1362006000,32.67,138125.89
1362092400,34.19,45365.71
1362178800,33.86,39788.04
1362265200,34.01,14788.04
1362351600,35.29,57204.62
1362438000,39.28,95428.74
1362524400,45.18,141609.11
1362610800,40.87,178461.07
1362697200,43.08,52731.55
1362783600,45.28,50008.93
1362870000,46.69,40086.8
1362956400,47.41,48474.26
1363042800,43.65,201142.18
